0,1.536561,115.954032,189.685394
10,1.411783,106.840911,161.146224
50,0.711297,54.926586,41.773509
5,1.464528,110.826148,173.385223
25,1.144834,87.130050,106.648040
20,1.221603,92.878341,121.284828
60,0.521934,40.855010,22.824001
90,0.123991,11.343426,1.522157
40,0.881229,67.560111,63.686252
45,0.781646,60.157115,50.341983
55,0.605996,47.153530,30.585554
65,0.435695,34.479476,16.099164
35,0.963582,73.661270,75.947555
15,1.298398,98.748527,137.183853
30,1.045538,79.839096,89.336555
85,0.144987,12.932213,2.023260
80,0.191285,16.346775,3.360182
70,0.340865,27.455955,10.037340
75,0.264609,21.786458,6.195232
DONE
