75,0.279124,22.830871,6.826808
90,0.129056,11.656777,1.623456
25,1.141052,86.727745,105.781700
85,0.146060,12.977169,2.043095
10,1.378214,104.430122,153.912200
15,1.295319,98.262931,136.083023
50,0.684087,52.919990,38.731609
0,1.493311,113.140701,180.227035
55,0.585238,45.623584,28.584175
30,1.032979,78.842887,87.096374
70,0.333119,26.884284,9.601662
60,0.504806,39.644332,21.438112
35,0.946354,72.477821,73.394554
5,1.428965,108.401229,165.647537
45,0.761786,58.804920,47.967494
20,1.192003,90.799385,115.799263
80,0.188874,16.172729,3.284655
40,0.854624,65.669227,60.061355
65,0.415558,33.013629,14.705622
DONE
