35,3.250934,32.374225,112.230064
60,1.571347,15.836186,26.615798
40,2.943130,29.344877,92.253211
80,0.378862,4.008980,1.628176
70,0.849855,8.650506,7.866621
20,3.823592,38.037307,153.948013
55,1.907159,19.100317,38.937091
85,0.258699,2.823844,0.784774
75,0.561970,5.809168,3.497058
50,2.238016,22.362794,53.482154
45,2.551933,25.453973,69.365943
30,3.408004,33.963871,123.388801
10,4.026491,40.116867,170.003921
90,0.225273,2.498861,0.605008
25,3.610647,36.038425,138.340026
0,4.141723,41.294895,179.199005
5,4.087772,40.792854,174.998321
15,3.904937,39.010818,160.802108
65,1.194804,12.103250,15.487312
DONE
