50,2.293168,22.914140,56.082691
30,3.478214,34.691806,128.435867
35,3.226490,32.224140,110.910919
60,1.567729,15.801323,26.520338
75,0.587263,6.067731,3.818593
65,1.192770,12.051312,15.378228
85,0.257157,2.808455,0.775766
20,3.809028,37.915832,152.948699
80,0.370554,3.926913,1.561541
15,3.941975,39.243499,163.227127
55,1.916827,19.224287,39.392002
40,2.904217,28.973638,89.936149
90,0.225040,2.489668,0.602717
0,4.155648,41.372306,180.109420
45,2.561547,25.604780,70.138999
70,0.836861,8.530784,7.653823
10,4.014092,39.990036,168.885894
5,4.083304,40.727958,174.558105
25,3.598018,35.961574,137.554458
DONE
