10,4.176621,41.818214,182.803039
15,4.052887,40.670719,173.474273
85,0.267370,2.933781,0.840688
55,1.924469,19.422876,39.910118
50,2.286190,23.050363,56.263870
80,0.372463,3.974552,1.585759
70,0.849015,8.715658,7.913358
25,3.671341,36.851318,143.601181
35,3.232373,32.467777,111.981101
75,0.583493,6.084848,3.803215
30,3.457626,34.739540,127.947120
0,4.177018,41.947742,183.258834
90,0.225947,2.517756,0.610034
20,3.798033,38.186557,153.379669
40,2.918321,29.393779,91.587402
5,4.098594,41.198371,176.882232
65,1.188019,12.120446,15.410081
45,2.572810,25.916093,71.254280
60,1.565262,15.888254,26.631814
DONE
