15,3.919240,39.371555,162.018936
35,3.169604,31.903411,107.906646
65,1.198773,12.198651,15.643866
25,3.572582,35.904186,136.062454
70,0.857379,8.804710,8.072868
75,0.570168,5.939380,3.630602
55,1.865248,18.863252,37.589069
80,0.352436,3.762749,1.421502
40,2.856932,28.723405,87.806373
20,3.704163,37.242328,146.056533
85,0.251306,2.764231,0.745691
60,1.508211,15.312498,24.716434
0,4.048712,40.775417,172.501586
45,2.528679,25.501575,69.102424
30,3.331252,33.577293,119.270118
50,2.192593,22.174039,52.010501
90,0.220633,2.455567,0.584187
5,3.985081,40.042446,167.224060
10,3.912836,39.306827,161.587631
DONE
