35,0.915562,71.019012,69.536201
45,0.724269,56.532173,43.802616
30,0.988966,76.598838,81.021430
25,1.073114,83.008201,95.246124
85,0.119379,10.702370,1.377882
10,1.278810,98.559463,133.301544
55,0.535114,42.257148,24.215034
75,0.228189,18.931867,4.635886
0,1.347261,103.942893,146.367019
50,0.617119,48.422412,32.008167
60,0.452720,35.966602,17.440261
20,1.131824,87.536666,105.883071
65,0.369907,29.790113,11.804362
70,0.289717,23.665390,7.352278
40,0.787393,61.527248,51.857513
15,1.197741,92.510177,117.855827
80,0.153891,13.469451,2.231267
5,1.295629,100.317291,136.943756
90,0.091371,8.687021,0.861722
DONE
