75,0.275852,22.734254,6.719993
45,0.781198,60.688903,50.739147
10,1.348608,103.375068,148.025451
85,0.143384,12.807985,1.983684
0,1.395186,107.244308,157.105316
15,1.277426,98.199699,133.892349
25,1.112169,85.682907,102.151733
70,0.341422,27.672533,10.154940
50,0.671414,52.527240,37.827114
35,0.941032,72.782791,73.306785
55,0.584504,45.930168,28.790729
40,0.850538,65.896461,60.123382
90,0.095309,9.201965,0.955123
60,0.464599,36.909591,18.402893
5,1.345028,103.248451,147.081787
20,1.155409,88.981010,110.201713
80,0.169008,14.734329,2.679425
65,0.380051,30.587526,12.494412
30,0.981105,75.778305,79.596763
DONE
