85,0.107334,10.032984,1.165986
25,1.025039,79.195121,86.730415
90,0.087458,8.525818,0.810900
35,0.865487,67.189407,62.315471
40,0.778273,60.614936,50.569057
20,1.112160,85.902992,102.310775
15,1.200935,92.617286,118.982246
65,0.347742,28.175109,10.517216
55,0.507041,40.183174,21.806898
10,1.271324,97.879913,133.421661
70,0.267651,22.139324,6.358241
75,0.202747,17.231445,3.755572
60,0.420399,33.654335,15.189705
45,0.672836,52.790786,38.064941
5,1.335554,102.773887,146.512802
50,0.586122,46.194179,29.056730
80,0.142235,12.701941,1.948900
0,1.382818,106.515670,157.217193
30,0.924061,71.837112,70.933647
DONE
