85,0.112220,10.422021,1.263428
25,1.052368,81.299240,91.344474
90,0.095319,9.146905,0.946375
35,0.892828,69.297737,66.158386
40,0.808250,62.847122,54.236938
20,1.136592,87.649925,106.667358
15,1.228579,94.587478,123.978927
65,0.367329,29.689573,11.688790
55,0.532041,42.084003,23.989475
10,1.294310,99.666587,137.977020
70,0.286117,23.571529,7.223351
75,0.222709,18.771369,4.491579
60,0.445120,35.558055,16.955219
45,0.699559,54.827747,40.989273
5,1.356654,104.393081,151.635620
50,0.615001,48.478359,31.868604
80,0.155092,13.682163,2.287529
0,1.402801,107.946395,161.165359
30,0.942226,73.204528,73.875152
DONE
