0,1.433020,110.320404,168.474472
25,1.049673,81.128761,91.195449
65,0.355121,28.786525,10.944412
20,1.120791,86.619979,103.701087
55,0.518521,41.124992,22.863964
15,1.203823,92.938690,119.961791
35,0.865994,67.464889,62.584190
85,0.113241,10.531182,1.289560
30,0.942975,73.194038,73.793830
60,0.432556,34.681114,16.057146
80,0.150478,13.331212,2.163086
75,0.205298,17.466875,3.852396
5,1.338939,103.087631,147.580429
40,0.773630,60.399963,49.973991
45,0.679679,53.346118,38.880306
70,0.275142,22.723871,6.712272
90,0.092502,8.944125,0.899676
50,0.596301,47.018272,30.053537
10,1.265307,97.744415,132.246765
DONE
