60,1.472472,14.915658,23.482738
25,3.615630,36.225151,138.994964
55,1.805592,18.190551,35.113697
75,0.503836,5.277592,2.851493
50,2.165632,21.776062,50.423088
45,2.507691,25.165676,67.448478
0,4.130605,41.394721,178.905212
5,4.072128,40.831157,174.225036
70,0.763238,7.862510,6.421730
15,3.871024,38.817047,158.417373
65,1.079926,11.011665,12.731212
85,0.243503,2.693899,0.704539
20,3.718622,37.236354,146.555404
90,0.218088,2.436955,0.571463
10,3.960008,39.630569,164.999908
40,2.839332,28.526054,86.561302
30,3.330096,33.414081,118.521392
80,0.321226,3.464377,1.194905
35,3.087412,30.974536,102.091667
DONE
