0,3.910439,40.668090,164.551483
90,0.219694,2.562988,0.605436
70,0.787320,8.414118,7.089568
60,1.420140,14.949178,22.710971
5,3.803050,39.635654,156.548980
45,2.423592,25.379938,65.714523
20,3.529121,36.812881,136.246475
85,0.238757,2.763488,0.709411
80,0.328808,3.688133,1.301490
75,0.498982,5.448368,2.915373
30,3.175998,33.108665,111.380218
65,1.080421,11.468881,13.266239
35,2.944593,30.748136,96.313911
40,2.712579,28.331371,81.976715
55,1.722853,18.131185,33.420642
10,3.656858,38.145812,145.417510
25,3.312625,34.669239,121.073432
15,3.558266,37.164894,138.269622
50,2.053026,21.555660,47.310401
DONE
