0,3.708378,38.607311,148.616485
85,0.232128,2.661976,0.663647
75,0.497984,5.379769,2.872431
35,2.864699,29.961706,91.303367
55,1.729966,18.046665,33.408138
10,3.557318,37.126049,137.787521
70,0.752679,8.018022,6.468919
80,0.314148,3.507163,1.183000
45,2.316112,24.268806,60.067832
50,1.993956,20.793724,44.346405
60,1.377180,14.420961,21.279554
65,1.065748,11.272800,12.863998
30,3.041637,31.624258,101.967689
20,3.338058,34.668945,121.675956
90,0.202687,2.344006,0.511279
5,3.590515,37.282588,139.500473
25,3.187547,33.128509,111.488456
40,2.575033,26.883600,73.844558
15,3.423335,35.600624,127.685249
DONE
