0,3.728806,38.763313,149.811874
85,0.234510,2.658701,0.670317
75,0.497936,5.346664,2.854739
35,2.891408,30.097661,92.476425
55,1.721190,17.948152,33.042926
10,3.564621,37.139381,138.098220
70,0.750017,7.946282,6.387301
80,0.315353,3.505202,1.186946
45,2.329198,24.264234,60.412315
50,2.018169,20.994424,45.322574
60,1.380629,14.564594,21.527978
65,1.051351,11.096260,12.496109
30,3.036211,31.502756,101.404403
20,3.328898,34.765056,121.680953
90,0.202756,2.343220,0.511464
5,3.584212,37.368854,139.495315
25,3.176523,33.257564,111.566902
40,2.577225,26.889463,73.934646
15,3.432060,35.685634,128.329727
DONE
