5,1.439413,109.723266,168.687240
85,0.141679,12.773767,1.956998
0,1.472014,112.161750,175.936981
20,1.189834,91.029151,115.896110
40,0.843225,65.066093,58.714996
65,0.408358,32.691070,14.305709
70,0.318006,25.914810,8.841446
10,1.338344,102.297096,146.514968
75,0.252856,21.049720,5.719877
25,1.083819,83.236427,96.563209
90,0.116952,10.880840,1.379261
80,0.185019,15.989830,3.186622
55,0.577032,45.312389,28.018981
15,1.262870,96.571792,130.538650
30,1.015732,78.103385,84.897560
50,0.666587,52.042072,37.176620
35,0.924571,71.300880,70.538482
45,0.744313,57.847282,46.097991
60,0.490542,38.796482,20.390092
DONE
