90,0.095551,9.061262,0.938529
20,1.157974,89.244766,110.613075
55,0.542089,42.766849,24.825334
45,0.717550,56.044986,43.020595
75,0.224834,18.854963,4.556784
25,1.057678,81.834793,92.644989
5,1.311124,100.872970,138.950790
15,1.219769,94.085174,122.250259
50,0.621116,48.754028,32.378669
0,1.342666,103.412246,145.428222
35,0.883057,68.640228,64.866470
60,0.450888,35.963241,17.392978
30,0.966687,74.906105,77.575645
40,0.795459,62.016033,52.781383
65,0.365952,29.547616,11.610029
80,0.153911,13.493689,2.237735
85,0.114782,10.530865,1.306449
10,1.266768,97.674568,131.488861
70,0.286745,23.585210,7.256609
DONE
