10,1.321203,101.215248,141.530731
65,0.385330,30.953300,12.800426
5,1.344101,103.079208,145.837234
55,0.548399,43.191623,25.404460
45,0.724521,56.563621,44.008903
60,0.459435,36.540164,18.020059
75,0.225946,18.943058,4.598987
85,0.119358,10.893430,1.404767
15,1.225383,94.388282,123.575736
70,0.296170,24.230764,7.708652
25,1.066053,82.252708,93.806297
30,0.978332,75.688766,79.237205
35,0.889126,68.888435,65.640335
20,1.137499,87.715461,106.910896
80,0.159222,13.918196,2.387149
0,1.353012,104.039497,147.444885
40,0.800649,62.314186,53.362499
50,0.621306,48.712265,32.407047
90,0.091066,8.750626,0.865677
DONE
