45,0.744464,57.840866,46.054740
55,0.562693,44.307434,26.680652
60,0.478796,38.002639,19.458440
75,0.242837,20.277887,5.283694
25,1.083518,83.403663,96.624870
10,1.331165,102.083816,145.273086
0,1.452505,111.163337,172.075790
40,0.824584,63.971782,56.477798
30,0.989289,76.351905,80.792839
5,1.392768,106.617141,158.777770
80,0.175656,15.252993,2.878244
15,1.243305,95.515579,127.099571
70,0.308106,25.235570,8.343052
35,0.903560,70.021087,67.727424
90,0.111365,10.428260,1.261798
20,1.157041,89.042007,110.278213
50,0.643558,50.445800,34.773838
85,0.128219,11.709809,1.621815
65,0.386793,31.101703,12.895671
DONE
