75,0.228671,19.256158,4.733079
40,0.809872,62.846057,54.480533
85,0.128801,11.769806,1.634995
30,0.976906,75.421577,78.772315
25,1.057700,81.624977,92.296737
20,1.139629,87.722892,106.836196
50,0.626365,49.195922,32.989196
90,0.106550,10.090855,1.166188
65,0.373191,30.132198,12.042489
0,1.429735,109.629089,166.983688
70,0.297566,24.466644,7.820388
10,1.299565,99.842315,138.970870
45,0.709959,55.470787,42.163745
15,1.220069,94.191162,122.968284
35,0.889845,69.006317,65.689582
55,0.532291,42.160778,24.065273
5,1.365265,104.705177,152.896636
60,0.452323,36.164657,17.535495
80,0.162304,14.314660,2.509153
DONE
