50,0.668081,52.066646,37.217765
75,0.247034,20.586090,5.451146
65,0.402887,32.239265,13.905982
60,0.480539,38.091262,19.591226
20,1.174865,90.271713,113.431770
0,1.462072,111.617286,173.876098
80,0.178319,15.472775,2.969657
5,1.402632,107.455993,161.082366
85,0.131754,11.972773,1.704902
45,0.733594,57.162303,44.911388
40,0.827705,64.285499,56.984394
25,1.077094,82.977951,95.590087
35,0.913050,70.623649,69.027381
55,0.557492,43.923084,26.221336
30,0.991404,76.553718,81.259788
15,1.245343,95.657814,127.324623
90,0.109652,10.315817,1.223993
70,0.318274,25.994197,8.882267
10,1.324535,101.655944,144.154678
DONE
