25,3.334912,34.511096,121.506629
5,3.721629,38.510730,149.261047
80,0.323146,3.568305,1.238622
35,2.923821,30.260475,94.199050
85,0.231274,2.628950,0.653842
15,3.538135,36.633785,135.796096
65,1.064217,11.202020,12.768766
50,2.041049,21.182308,46.236457
30,3.088127,31.981252,104.837692
60,1.397542,14.648760,21.931093
0,3.703734,38.322708,147.767700
90,0.204341,2.374246,0.523073
20,3.388953,35.135410,125.308128
40,2.638880,27.380424,77.050582
45,2.316170,24.104198,59.699226
75,0.492946,5.302779,2.803465
55,1.724733,17.936260,33.124389
10,3.579969,36.987983,138.389328
70,0.730331,7.731305,6.051855
DONE
