35,2.992877,30.975717,98.548828
0,3.798020,39.251682,154.929580
5,3.747298,38.773433,151.156036
10,3.665961,37.947025,145.239303
90,0.210020,2.408375,0.544258
85,0.232456,2.631333,0.657632
75,0.504939,5.438122,2.945301
25,3.297590,34.112251,118.881286
30,3.126973,32.363826,107.368209
80,0.316639,3.512534,1.194046
65,1.071503,11.248497,12.905204
20,3.419354,35.391677,127.349128
40,2.660949,27.624147,78.457778
70,0.742063,7.874669,6.263967
50,2.070328,21.550426,47.707057
15,3.512759,36.392036,134.094543
55,1.707376,17.741689,32.416709
45,2.345589,24.358442,61.086097
60,1.384782,14.457971,21.442636
DONE
