20,1.176135,90.352241,113.491165
40,0.820040,63.573558,55.815399
55,0.551141,43.411254,25.601287
75,0.231868,19.386041,4.826081
80,0.163802,14.253125,2.513058
90,0.093192,8.963637,0.907358
5,1.327294,101.602592,142.157104
15,1.235046,94.923171,125.503158
35,0.893863,69.197486,66.277366
50,0.625676,48.991561,32.924293
65,0.371596,29.941045,11.904637
70,0.293873,24.093358,7.603261
25,1.054036,81.420982,91.746398
85,0.112808,10.748179,1.314537
60,0.454802,36.229198,17.655277
10,1.265522,97.246963,130.464065
45,0.706442,55.096263,41.802921
0,1.351664,103.605384,146.646362
30,0.972933,75.280342,78.309036
DONE
