1.810374,145.129577,270.941894
1.805414,144.915710,269.748382
1.796670,144.352233,267.407531
1.794173,144.075012,266.315582
1.784494,143.573730,264.167572
1.777149,142.941757,262.122467
1.766399,141.971923,258.912567
1.264773,102.263656,157.815811
1.614066,129.837158,219.024032
1.735362,139.572113,249.560913
1.710123,137.729003,243.453002
1.686933,135.799148,236.800262
1.659663,133.625228,230.422424
1.622381,130.746902,221.397048
1.367562,110.247535,186.438949
