85,0.253032,2.861419,0.777954
15,3.814633,39.194583,156.909194
70,0.821928,8.654306,7.610102
0,3.999706,41.122550,171.076385
80,0.346058,3.810275,1.416555
25,3.497286,35.929336,132.909988
30,3.310775,34.133285,120.097709
55,1.836416,19.018407,37.347114
65,1.138435,11.891001,14.489219
5,3.889405,39.933036,162.349166
90,0.215796,2.487772,0.577243
40,2.778043,28.583976,84.754089
10,3.803740,39.119812,155.843063
35,3.054233,31.495088,102.681381
75,0.539225,5.781485,3.345229
50,2.134315,22.044975,50.214542
45,2.458734,25.363735,66.617309
60,1.458937,15.162985,23.662755
20,3.555439,36.550819,137.292907
DONE
