85,0.166419,14.371782,2.568520
65,0.451846,35.389614,17.094938
0,1.540194,115.813674,190.080871
30,1.082187,81.983734,94.797851
40,0.899935,68.580894,65.979431
75,0.292152,23.667915,7.408299
15,1.325607,100.180671,141.927734
20,1.243972,93.982154,124.999160
80,0.208905,17.515890,3.928155
5,1.462345,110.264663,172.394226
60,0.530667,41.337646,23.479629
90,0.129822,11.730022,1.645419
45,0.791913,60.604545,51.344200
25,1.143557,86.755935,106.135543
70,0.360683,28.775802,11.125959
35,0.978157,74.528022,78.004257
55,0.612618,47.401748,31.089967
50,0.698413,53.776554,40.204540
10,1.391262,105.018005,156.333099
DONE
