10,3.956245,40.108013,166.174957
60,1.503063,15.456423,24.868724
80,0.353923,3.846643,1.460375
50,2.193280,22.396993,52.566932
5,3.973680,40.384376,167.665252
45,2.528293,25.812377,69.775344
55,1.850562,18.932806,37.425594
0,3.996749,40.701499,169.640747
40,2.826749,28.801599,87.281257
30,3.307035,33.657630,118.354789
25,3.489102,35.495208,131.054367
75,0.544821,5.765428,3.367070
85,0.248303,2.770849,0.740468
90,0.218623,2.469137,0.580791
70,0.807620,8.399018,7.268939
65,1.114306,11.474221,13.691733
35,3.068424,31.183473,102.167663
20,3.615206,36.727626,140.420410
15,3.740937,38.142127,150.098419
DONE
