80,0.322987,3.538999,1.222494
55,1.787010,18.287803,34.942855
25,3.553077,36.095432,135.722930
65,1.066547,11.036106,12.564616
70,0.725267,7.594719,5.881978
85,0.237804,2.677047,0.684892
40,2.808392,28.510791,85.473976
75,0.493967,5.253818,2.783322
20,3.667302,37.300186,144.548858
45,2.463352,25.119688,66.130195
35,3.054199,31.064596,101.118728
90,0.212956,2.435269,0.556609
60,1.381574,14.207623,21.026098
50,2.090863,21.336713,47.765789
0,4.008360,40.743339,170.644134
15,3.772462,38.345790,152.390686
30,3.268367,33.322723,115.790008
10,3.852575,39.282958,158.941940
5,3.919988,39.949745,164.021820
DONE
