0,4.076394,41.384235,175.899475
60,1.429937,14.708106,22.461364
80,0.312552,3.433133,1.150307
70,0.725680,7.585074,5.882780
90,0.215095,2.445611,0.565110
20,3.648177,37.039375,142.733078
85,0.232611,2.625521,0.657615
15,3.775207,38.378818,152.533538
40,2.774945,28.292089,83.771011
5,3.935101,40.003917,164.739196
35,3.030996,30.919866,99.913009
55,1.724971,17.683786,32.671863
65,1.046641,10.836455,12.152094
10,3.841281,39.058967,157.472564
50,2.080260,21.297622,47.361534
45,2.412470,24.606266,63.380237
30,3.230293,32.908195,113.038650
25,3.424929,34.873439,126.634681
75,0.471720,5.039482,2.547222
DONE
