75,0.481563,5.177543,2.671042
35,3.050318,31.373735,101.916244
80,0.313082,3.468491,1.164549
40,2.750546,28.310234,83.156402
15,3.736709,38.413600,150.866455
55,1.726011,17.909564,33.047641
90,0.211759,2.437766,0.555390
20,3.568093,36.717205,138.386749
50,2.079500,21.461645,47.638061
25,3.405092,35.107593,126.624427
0,3.911678,40.223663,164.080871
5,3.849482,39.681644,159.714691
60,1.352200,14.091939,20.382680
85,0.225797,2.588319,0.629012
65,0.985916,10.343452,10.917029
45,2.374419,24.493387,62.240653
10,3.750643,38.632633,152.015365
30,3.191354,32.880516,111.617881
70,0.693932,7.363063,5.476174
DONE
