5,3.914733,40.242488,164.372100
60,1.377911,14.346422,21.134643
75,0.478180,5.142857,2.632694
80,0.305182,3.388751,1.110386
90,0.210182,2.420475,0.547397
25,3.406061,34.994709,126.132774
20,3.534732,36.439945,135.876403
35,2.979326,30.708169,97.665885
40,2.709478,27.917533,80.578460
45,2.364143,24.408107,61.607513
30,3.164068,32.625698,109.840873
50,2.041590,21.137128,46.159076
0,3.862494,39.770793,160.257339
15,3.632055,37.483131,143.204910
55,1.680057,17.461801,31.407104
70,0.677490,7.188922,5.217250
65,0.974788,10.222536,10.665787
10,3.721641,38.282566,149.204589
85,0.222768,2.554434,0.612413
DONE
